trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
30826711150,11:23:00,11:23:00,5875,13,0
30826711150,11:24:00,11:24:00,6189,14,0
30826711150,11:25:00,11:25:00,978,15,0
30826711150,11:26:00,11:26:00,5184,16,0
30826711150,11:29:00,11:29:00,5879,17,0
30826711500,11:50:00,11:50:00,5863,1,0
30826711500,11:51:00,11:51:00,6451,2,0
30826711500,11:52:00,11:52:00,6452,3,0
30826711500,11:52:00,11:52:00,5872,4,0
30826711500,11:53:00,11:53:00,5873,5,0
30826711500,11:53:00,11:53:00,5874,6,0
30826711500,11:54:00,11:54:00,5894,7,0
30826711500,11:55:00,11:55:00,5896,8,0
30826711500,11:55:00,11:55:00,5898,9,0
30826711500,11:56:00,11:56:00,5900,10,0
30826711500,11:57:00,11:57:00,5902,11,0
30826711500,11:57:00,11:57:00,6455,12,0
30826711500,11:58:00,11:58:00,5875,13,0
30826711500,11:59:00,11:59:00,6189,14,0
30826711500,12:00:00,12:00:00,978,15,0
30826711500,12:01:00,12:01:00,5184,16,0
30826711500,12:04:00,12:04:00,5879,17,0
30826712250,12:25:00,12:25:00,5863,1,0
30826712250,12:26:00,12:26:00,6451,2,0
30826712250,12:27:00,12:27:00,6452,3,0
30826712250,12:27:00,12:27:00,5872,4,0
30826712250,12:28:00,12:28:00,5873,5,0
30826712250,12:28:00,12:28:00,5874,6,0
30826712250,12:29:00,12:29:00,5894,7,0
30826712250,12:30:00,12:30:00,5896,8,0
30826712250,12:30:00,12:30:00,5898,9,0
30826712250,12:31:00,12:31:00,5900,10,0
30826712250,12:32:00,12:32:00,5902,11,0
30826712250,12:32:00,12:32:00,6455,12,0
30826712250,12:33:00,12:33:00,5875,13,0
30826712250,12:34:00,12:34:00,6189,14,0
30826712250,12:35:00,12:35:00,978,15,0
30826712250,12:36:00,12:36:00,5184,16,0
30826712250,12:39:00,12:39:00,5879,17,0
30826713000,13:00:00,13:00:00,5863,1,0
30826713000,13:01:00,13:01:00,6451,2,0
30826713000,13:02:00,13:02:00,6452,3,0
30826713000,13:02:00,13:02:00,5872,4,0
30826713000,13:03:00,13:03:00,5873,5,0
30826713000,13:03:00,13:03:00,5874,6,0
30826713000,13:04:00,13:04:00,5894,7,0
30826713000,13:05:00,13:05:00,5896,8,0
30826713000,13:05:00,13:05:00,5898,9,0
30826713000,13:06:00,13:06:00,5900,10,0
30826713000,13:07:00,13:07:00,5902,11,0
30826713000,13:07:00,13:07:00,6455,12,0
30826713000,13:08:00,13:08:00,5875,13,0
30826713000,13:09:00,13:09:00,6189,14,0
30826713000,13:10:00,13:10:00,978,15,0
30826713000,13:11:00,13:11:00,5184,16,0
30826713000,13:14:00,13:14:00,5879,17,0
30826713350,13:35:00,13:35:00,5863,1,0
30826713350,13:36:00,13:36:00,6451,2,0
30826713350,13:37:00,13:37:00,6452,3,0
30826713350,13:37:00,13:37:00,5872,4,0
30826713350,13:38:00,13:38:00,5873,5,0
30826713350,13:38:00,13:38:00,5874,6,0
30826713350,13:39:00,13:39:00,5894,7,0
30826713350,13:40:00,13:40:00,5896,8,0
30826713350,13:40:00,13:40:00,5898,9,0
30826713350,13:41:00,13:41:00,5900,10,0
30826713350,13:42:00,13:42:00,5902,11,0
30826713350,13:42:00,13:42:00,6455,12,0
30826713350,13:43:00,13:43:00,5875,13,0
30826713350,13:44:00,13:44:00,6189,14,0
30826713350,13:45:00,13:45:00,978,15,0
30826713350,13:46:00,13:46:00,5184,16,0
30826713350,13:49:00,13:49:00,5879,17,0
30826714100,14:10:00,14:10:00,5863,1,0
30826714100,14:11:00,14:11:00,6451,2,0
30826714100,14:12:00,14:12:00,6452,3,0
30826714100,14:12:00,14:12:00,5872,4,0
30826714100,14:13:00,14:13:00,5873,5,0
30826714100,14:13:00,14:13:00,5874,6,0
30826714100,14:14:00,14:14:00,5894,7,0
30826714100,14:15:00,14:15:00,5896,8,0
30826714100,14:15:00,14:15:00,5898,9,0
30826714100,14:16:00,14:16:00,5900,10,0
30826714100,14:17:00,14:17:00,5902,11,0
30826714100,14:17:00,14:17:00,6455,12,0
30826714100,14:18:00,14:18:00,5875,13,0
30826714100,14:19:00,14:19:00,6189,14,0
30826714100,14:20:00,14:20:00,978,15,0
30826714100,14:21:00,14:21:00,5184,16,0
30826714100,14:24:00,14:24:00,5879,17,0
30826714450,14:45:00,14:45:00,5863,1,0
30826714450,14:46:00,14:46:00,6451,2,0
30826714450,14:47:00,14:47:00,6452,3,0
30826714450,14:47:00,14:47:00,5872,4,0
30826714450,14:48:00,14:48:00,5873,5,0
30826714450,14:48:00,14:48:00,5874,6,0
30826714450,14:49:00,14:49:00,5894,7,0
30826714450,14:50:00,14:50:00,5896,8,0
30826714450,14:50:00,14:50:00,5898,9,0
30826714450,14:51:00,14:51:00,5900,10,0
30826714450,14:52:00,14:52:00,5902,11,0
30826714450,14:52:00,14:52:00,6455,12,0
30826714450,14:53:00,14:53:00,5875,13,0
30826714450,14:54:00,14:54:00,6189,14,0
30826714450,14:55:00,14:55:00,978,15,0
30826714450,14:56:00,14:56:00,5184,16,0
30826714450,14:59:00,14:59:00,5879,17,0
30826715200,15:20:00,15:20:00,5863,1,0
30826715200,15:21:00,15:21:00,6451,2,0
30826715200,15:22:00,15:22:00,6452,3,0
30826715200,15:22:00,15:22:00,5872,4,0
30826715200,15:23:00,15:23:00,5873,5,0
30826715200,15:23:00,15:23:00,5874,6,0
30826715200,15:24:00,15:24:00,5894,7,0
30826715200,15:25:00,15:25:00,5896,8,0
30826715200,15:25:00,15:25:00,5898,9,0
30826715200,15:26:00,15:26:00,5900,10,0
30826715200,15:27:00,15:27:00,5902,11,0
30826715200,15:27:00,15:27:00,6455,12,0
30826715200,15:28:00,15:28:00,5875,13,0
30826715200,15:29:00,15:29:00,6189,14,0
30826715200,15:30:00,15:30:00,978,15,0
30826715200,15:31:00,15:31:00,5184,16,0
30826715200,15:34:00,15:34:00,5879,17,0
30826715550,15:55:00,15:55:00,5863,1,0
30826715550,15:56:00,15:56:00,6451,2,0
30826715550,15:57:00,15:57:00,6452,3,0
30826715550,15:57:00,15:57:00,5872,4,0
30826715550,15:58:00,15:58:00,5873,5,0
30826715550,15:58:00,15:58:00,5874,6,0
30826715550,15:59:00,15:59:00,5894,7,0
30826715550,16:00:00,16:00:00,5896,8,0
30826715550,16:00:00,16:00:00,5898,9,0
30826715550,16:01:00,16:01:00,5900,10,0
30826715550,16:02:00,16:02:00,5902,11,0
30826715550,16:02:00,16:02:00,6455,12,0
30826715550,16:03:00,16:03:00,5875,13,0
30826715550,16:04:00,16:04:00,6189,14,0
30826715550,16:05:00,16:05:00,978,15,0
30826715550,16:06:00,16:06:00,5184,16,0
30826715550,16:09:00,16:09:00,5879,17,0
30826716300,16:30:00,16:30:00,5863,1,0
30826716300,16:31:00,16:31:00,6451,2,0
30826716300,16:32:00,16:32:00,6452,3,0
30826716300,16:32:00,16:32:00,5872,4,0
30826716300,16:33:00,16:33:00,5873,5,0
30826716300,16:33:00,16:33:00,5874,6,0
30826716300,16:34:00,16:34:00,5894,7,0
30826716300,16:35:00,16:35:00,5896,8,0
30826716300,16:35:00,16:35:00,5898,9,0
30826716300,16:36:00,16:36:00,5900,10,0
30826716300,16:37:00,16:37:00,5902,11,0
30826716300,16:37:00,16:37:00,6455,12,0
30826716300,16:38:00,16:38:00,5875,13,0
30826716300,16:39:00,16:39:00,6189,14,0
30826716300,16:40:00,16:40:00,978,15,0
30826716300,16:41:00,16:41:00,5184,16,0
30826716300,16:44:00,16:44:00,5879,17,0
30826717050,17:05:00,17:05:00,5863,1,0
30826717050,17:06:00,17:06:00,6451,2,0
30826717050,17:07:00,17:07:00,6452,3,0
30826717050,17:07:00,17:07:00,5872,4,0
30826717050,17:08:00,17:08:00,5873,5,0
30826717050,17:08:00,17:08:00,5874,6,0
30826717050,17:09:00,17:09:00,5894,7,0
30826717050,17:10:00,17:10:00,5896,8,0
30826717050,17:10:00,17:10:00,5898,9,0
30826717050,17:11:00,17:11:00,5900,10,0
30826717050,17:12:00,17:12:00,5902,11,0
30826717050,17:12:00,17:12:00,6455,12,0
30826717050,17:13:00,17:13:00,5875,13,0
30826717050,17:14:00,17:14:00,6189,14,0
30826717050,17:15:00,17:15:00,978,15,0
30826717050,17:16:00,17:16:00,5184,16,0
30826717050,17:19:00,17:19:00,5879,17,0
30826717400,17:40:00,17:40:00,5863,1,0
30826717400,17:41:00,17:41:00,6451,2,0
30826717400,17:42:00,17:42:00,6452,3,0
30826717400,17:42:00,17:42:00,5872,4,0
30826717400,17:43:00,17:43:00,5873,5,0
30826717400,17:43:00,17:43:00,5874,6,0
30826717400,17:44:00,17:44:00,5894,7,0
30826717400,17:45:00,17:45:00,5896,8,0
30826717400,17:45:00,17:45:00,5898,9,0
30826717400,17:46:00,17:46:00,5900,10,0
30826717400,17:47:00,17:47:00,5902,11,0
30826717400,17:47:00,17:47:00,6455,12,0
30826717400,17:48:00,17:48:00,5875,13,0
30826717400,17:49:00,17:49:00,6189,14,0
30826717400,17:50:00,17:50:00,978,15,0
30826717400,17:51:00,17:51:00,5184,16,0
30826717400,17:54:00,17:54:00,5879,17,0
30826718150,18:15:00,18:15:00,5863,1,0
30826718150,18:16:00,18:16:00,6451,2,0
30826718150,18:17:00,18:17:00,6452,3,0
30826718150,18:17:00,18:17:00,5872,4,0
30826718150,18:18:00,18:18:00,5873,5,0
30826718150,18:18:00,18:18:00,5874,6,0
30826718150,18:19:00,18:19:00,5894,7,0
30826718150,18:20:00,18:20:00,5896,8,0
30826718150,18:20:00,18:20:00,5898,9,0
30826718150,18:21:00,18:21:00,5900,10,0
30826718150,18:22:00,18:22:00,5902,11,0
30826718150,18:22:00,18:22:00,6455,12,0
30826718150,18:23:00,18:23:00,5875,13,0
30826718150,18:24:00,18:24:00,6189,14,0
30826718150,18:25:00,18:25:00,978,15,0
30826718150,18:26:00,18:26:00,5184,16,0
30826718150,18:29:00,18:29:00,5879,17,0
30826718500,18:50:00,18:50:00,5863,1,0
30826718500,18:51:00,18:51:00,6451,2,0
30826718500,18:52:00,18:52:00,6452,3,0
30826718500,18:52:00,18:52:00,5872,4,0
30826718500,18:53:00,18:53:00,5873,5,0
30826718500,18:53:00,18:53:00,5874,6,0
30826718500,18:54:00,18:54:00,5894,7,0
30826718500,18:55:00,18:55:00,5896,8,0
30826718500,18:55:00,18:55:00,5898,9,0
30826718500,18:56:00,18:56:00,5900,10,0
30826718500,18:57:00,18:57:00,5902,11,0
30826718500,18:57:00,18:57:00,6455,12,0
30826718500,18:58:00,18:58:00,5875,13,0
30826718500,18:59:00,18:59:00,6189,14,0
30826718500,19:00:00,19:00:00,978,15,0
30826718500,19:01:00,19:01:00,5184,16,0
30826718500,19:04:00,19:04:00,5879,17,0
30826807460,07:46:00,07:46:00,5397,1,0
30826807460,07:47:00,07:47:00,1846,2,0
30826807460,07:47:00,07:47:00,1844,3,0
30826807460,07:48:00,07:48:00,1842,4,0
30826807460,07:48:00,07:48:00,1840,5,0
30826807460,07:49:00,07:49:00,1836,6,0
30826807460,07:50:00,07:50:00,1834,7,0
30826807460,07:50:00,07:50:00,1832,8,0
30826807460,07:51:00,07:51:00,5810,9,0
30826807460,07:51:00,07:51:00,1830,10,0
30826807460,07:51:00,07:51:00,4653,11,0
30826807460,07:52:00,07:52:00,4654,12,0
30826807460,07:52:00,07:52:00,5047,13,0
30826807460,07:53:00,07:53:00,1817,14,0
30826807460,07:53:00,07:53:00,1815,15,0
30826807460,07:54:00,07:54:00,1813,16,0
30826807460,07:55:00,07:55:00,1811,17,0
30826807460,07:56:00,07:56:00,1809,18,0
30826807460,07:56:00,07:56:00,1808,19,0
30826807460,07:57:00,07:57:00,4651,20,0
30826807460,07:58:00,07:58:00,1807,21,0
30826807460,07:58:00,07:58:00,1805,22,0
30826807460,07:59:00,07:59:00,1803,23,0
30826807460,07:59:00,07:59:00,1801,24,0
30826807460,08:00:00,08:00:00,1799,25,0
30826807460,08:00:00,08:00:00,2585,26,0
30826807460,08:01:00,08:01:00,5446,27,0
30826807460,08:01:00,08:01:00,5447,28,0
30826807460,08:01:00,08:01:00,4436,29,0
30826807460,08:02:00,08:02:00,5448,30,0
30826807460,08:02:00,08:02:00,1178,31,0
30826807460,08:03:00,08:03:00,1179,32,0
30826807460,08:04:00,08:04:00,1180,33,0
30826807460,08:05:00,08:05:00,1181,34,0
30826807460,08:06:00,08:06:00,1182,35,0
30826807460,08:06:00,08:06:00,1183,36,0
30826807460,08:09:00,08:09:00,1184,37,0
30826807460,08:09:00,08:09:00,1185,38,0
30826807460,08:11:00,08:11:00,1187,39,0
30826807460,08:12:00,08:12:00,4186,40,0
30826807460,08:12:00,08:12:00,2588,41,0
30826807460,08:13:00,08:13:00,6453,42,0
30826807460,08:14:00,08:14:00,6038,43,0
30826807460,08:15:00,08:15:00,6039,44,0
30826807460,08:16:00,08:16:00,6040,45,0
30826807460,08:17:00,08:17:00,2583,46,0
30826807460,08:18:00,08:18:00,2591,47,0
30826807460,08:20:00,08:20:00,5879,48,0
30826809000,09:00:00,09:00:00,5397,1,0
30826809000,09:01:00,09:01:00,1846,2,0
30826809000,09:01:00,09:01:00,1844,3,0
30826809000,09:02:00,09:02:00,1842,4,0
30826809000,09:02:00,09:02:00,1840,5,0
30826809000,09:03:00,09:03:00,1836,6,0
30826809000,09:04:00,09:04:00,1834,7,0
30826809000,09:04:00,09:04:00,1832,8,0
30826809000,09:05:00,09:05:00,5810,9,0
30826809000,09:05:00,09:05:00,1830,10,0
30826809000,09:05:00,09:05:00,4653,11,0
30826809000,09:06:00,09:06:00,4654,12,0
30826809000,09:06:00,09:06:00,5047,13,0
30826809000,09:07:00,09:07:00,1817,14,0
